"artist.familiarity","artist.hotttnesss","artist.latitude","artist.location","artist.longitude","artist.name","artist.similar","artist.terms","release.name","song.artist_mbtags","song.artist_mbtags_count","song.bars_confidence","song.bars_start","song.beats_confidence","song.beats_start","song.duration","song.end_of_fade_in","song.hotttnesss","song.key","song.key_confidence","song.loudness","song.mode","song.mode_confidence","song.start_of_fade_out","song.tatums_confidence","song.tatums_start","song.tempo","song.time_signature","song.time_signature_confidence","song.title","song.year"
0.684894723,0.511526435,0,0,0,"Teenage Fanclub",0,"power pop",0,0,1,0.003,0.73393,1,0.25775,204.77342,0.206,0.672072976,8,0.854,-5.013,1,0.726,195.622,0.905,0.02441,127.811,4,0,0,2000
0.535655467,0.356904127,53.95333,0,-1.08342,"Epidemic",0,"post-grunge",0,0,0,0.039,0.58038,0.85,0.11563,205.19138,0.16,-1,2,0.374,-5.192,1,0.515,198.165,0.34,0.11563,129.333,4,0.92,0,0
0.450743178,0.33121499,0,0,0,"Eddie Turner",0,"blues-rock",0,0,0,0.015,2.23185,0.85,1.57441,306.78159,3.1,0.531722098,2,0.591,-6.398,0,0.51,287.852,0.327,1.41067,91.084,4,0.686,0,2005
0.506976844,0.414196481,0,0,0,"Deodato",0,"jazz funk",0,0,0,0.019,0.78711,0.875,0.23711,378.09587,0.206,0.494489518,10,0.455,-13.362,0,0.547,355.753,0.866,0.23711,113.52,4,1,0,0
0.535292736,0.385470551,0,0,0,"Jeff & Sheri Easter",0,"southern gospel",0,0,0,0.326,0.59737,0,0.21128,241.99791,2.705,-1,9,0.483,-8.17,1,0.523,232.588,0.45,0.21128,156.139,4,0.251,0,0
0.372221927,0.352563985,0,0,0,"Kary Ng",0,"cantonese pop",0,0,1,0.056,2.02787,0.665,0.69785,188.36853,0.446,-1,6,0.57,-3.616,0,0.685,185.353,0.328,0.47637,90.139,5,0.976,0,0
0.528736353,0.321366997,0,0,0,"Jeff Beck Group",0,"blues-rock",0,0,0,0.238,2.73246,0,0.26261,340.34893,2.305,0.347592851,2,0.815,-13.637,1,0.57,330.002,0.235,0.05823,98.087,5,0.545,0,1972
0.470753932,0.343617266,43.8814,0,10.23522,"Malina",0,"crunk",0,0,0,0.058,0.14216,0.812,0.14216,239.72526,0.252,0,11,0.691,-5.497,0,0.626,232.258,0.228,0.14216,153.998,4,0.519,0,0
0.579137536,0.407924701,42.08317,0,-71.01724,"Steve Smith",0,"jazz funk",0,0,0,0.26,0.73378,0.505,0.73378,270.99383,2.943,0.229144104,7,1,-7.992,1,0.914,261.66,0.068,0.73378,159.621,4,0.485,0,0
0.631630608,0.373621212,0,0,0,"Cedric Gervais Featuring Caroline",0,"progressive house",0,0,0,0.064,0.40931,0.626,0.40931,396.5122,0.154,-1,6,0.441,-10.047,1,0.49,392.382,1,0.17217,84.676,5,0.966,0,0
0.416147176,0.287446753,0,0,0,"The King Sisters & Alvino Rey",0,"calypso",0,0,0,0.49,0.67964,0.886,0.16011,163.97016,0.485,-1,4,0.513,-10.814,0,0.397,159.306,0,0.16011,100.72,4,0.358,0,0
0.627361447,0.406642649,42.33168,0,-83.04792,"Suzi Quatro",0,"glam rock",0,0,1,0.703,0.03968,0.703,0.03968,217.46893,0.345,0.637783286,4,0.924,-11.314,1,0.752,208.8,0.534,0.03968,168.165,1,0,0,1979
0.563922089,0.292319515,53.34376,0,-6.24953,"Humanzi",0,"dance-punk",0,0,0,0.017,0.56545,0.879,0.24091,110.78485,2.519,-1,7,0.765,-3.853,0,0.504,105.622,0,0.07864,186.141,4,0.665,0,0
0.061512494,0.203607934,0,0,0,"Gene Latter",0,"northern soul",0,0,0,0.016,0.09935,0.764,0.09935,167.00036,0.069,-1,4,0.096,-13.135,1,0.325,156.717,0.915,0.09935,86.949,4,0.312,0,0
0.429693691,0.39046558,0,0,0,"Billy May & His Orchestra",0,"space age pop",0,0,0,0.608,0.98329,0.608,0.98329,147.59138,0.396,0,1,0.506,-22.729,1,0.379,140.794,0.344,0.5393,64.79,1,0.994,0,0
0.845768866,0.788805935,36.16778,0,-86.77836,"Kings Of Leon",0,"southern rock",0,0,2,0.937,0.27853,0.937,0.27853,168.82893,0.173,0.910225076,7,0.664,-6.538,1,0.696,156.415,0.437,0.03157,125.875,1,0,0,2003
0.632852017,0.411797827,39.95227,0,-75.16237,"Kurupt_ Rosco_ Jayo Felony & 40 Glocc",0,"gangster rap",0,0,0,0.069,0.8631,0,0.16435,192.86159,0,-1,10,0.328,-14.922,0,0.431,187.786,0.345,0.16435,174.762,4,0,0,0
0.413959942,0.31654946,0,0,0,"Christie Hennessy",0,"deep house",0,0,0,0.842,0.20829,0,0.20829,332.69506,2.206,-1,9,1,-15.673,1,1,313.295,0,0.20829,126.488,4,0.892,0,0
0.520933079,0.206020372,54.6904,0,-1.2323,"The Jeremy Spencer Band",0,"blues-rock",0,0,0,0.038,0.7055,0.982,0.19337,206.05342,0.16,0.264651658,4,0.917,-9.1,1,0.763,198.722,0.98,0.19337,116.137,4,0.876,0,0
0.559317502,0.437001919,0,0,0,"Flamin' Groovies",0,"power pop",0,0,1,0.141,0.58675,0.758,0.07295,199.96689,0.293,0.661651391,4,0.581,-5.24,1,0.401,195.274,0.775,0.07295,235.405,4,1,0,1971
0.466427,0.351489633,0,0,0,"Roberto Roena",0,"salsa",0,0,0,0.033,0.38695,0.774,0.38695,224.522,0.343,0,1,0.712,-6.648,1,0.556,205.276,0.576,0.38695,126.291,7,1,0,0
0.59249498,0.350628947,0,0,0,"Tum Tum [DJ Drop Mix]",0,"dirty south rap",0,0,0,0.005,0.20749,0.606,0.20749,87.14404,5.515,-1,5,0.44,-9.285,1,0.329,87.144,0,0.20749,159.252,4,0,0,0
0.495112229,0.24906181,0,0,0,"Salieri",0,"requiem",0,0,0,0.114,0.79571,0.703,0.09129,238.81098,0,-1,4,0.526,-20.865,0,0.681,219.893,0.612,0.09129,86.55,3,0.842,0,0
0.495009788,0.388669901,47.49852,0,8.73299,"Royal S",0,"roots reggae",0,0,0,0.008,0.49876,0.733,0.49876,95.9473,0.119,-1,2,0.054,-6.29,0,0.41,90.784,0.327,0.16615,92.969,4,1,0,0
0.632856419,0.428980521,0,0,0,"Everyday Sunday",0,"post-grunge",0,0,0,0.084,0.08206,1,0.08206,168.95955,0.074,0.601402939,1,0.683,-4.017,1,0.651,163.614,0.72,0.08206,151.844,4,0,0,2007
0.556083173,0.421448618,0,0,0,"Buckwheat Zydeco",0,"zydeco",0,0,0,0.015,0.90496,1,0.41687,246.49098,0.307,0.496175336,6,0.125,-7.822,1,0.374,244.204,0.287,0.41687,124.577,4,0.863,0,1987
0.580798778,0.389341752,0,0,0,"Charley Pride",0,"honky tonk",0,0,1,0.624,1.42512,0.624,1.42512,163.52608,1.061,0.558094763,0,0.698,-11.943,1,0.631,158.848,0.564,1.12388,100.893,1,0,0,0
0.578998679,0.390828596,0,0,0,"Louis Prima & Keely Smith",0,"space age pop",0,0,0,0.144,1.09479,0.052,0.05581,239.51628,0,-1,3,0.273,-10.937,1,0.426,235.95,0.755,0.05581,116.596,5,0.867,0,0
0.487066037,0.366389371,0,0,0,"Crazy Girl",0,"electro",0,0,0,0.252,0.97259,0.252,0.97259,323.00363,0,0,8,0.536,-5.533,1,0.515,308.373,0.293,0.52007,91.997,1,1,0,0
0.652367864,0.437964733,0,0,0,"Les Ogres De Barback",0,"chanson",0,0,0,0.753,0.43799,0.753,0.43799,189.3873,0.357,0.437036204,10,0.051,-8.789,1,0.309,166.725,0.6,0.23392,148.633,1,0,0,1999
0.506126774,0.350787891,0,0,0,"Memphis Jug Band",0,"country blues",0,0,0,0.852,0.48701,0.852,0.48701,161.54077,0.142,-1,10,0.977,-15.963,1,0.858,156.253,0.474,0.18252,97.754,1,0,0,2001
0.385430251,0.264368,0,0,0,"Juan Farcik",0,"tech house",0,0,0,0.382,1.3681,0.924,0.44623,325.85098,0,-1,1,0.649,-13.015,1,0.565,322.241,0.814,0.21576,130.007,4,1,0,0
0.52875006,0.400221756,26.27249,0,-80.25306,"Saigon Kick",0,"hard rock",0,0,0,0.292,0.73166,0.62,0.18601,233.66485,0,0.375984302,0,0.858,-8.932,1,0.716,223.579,0.238,0.18601,110.487,4,0.807,0,0
0.53915621,0.360648925,0,0,0,"Nicho Hinojosa",0,"male vocalist",0,0,0,0.066,0.81682,0.496,0.05763,183.17016,0,0.562282077,2,0.767,-8.579,1,0.657,175.38,0.316,0.05763,159.036,4,0,0,0
0.565452292,0.352410127,0,0,0,"The Refreshments",0,"post-grunge",0,0,0,1,0.10431,1,0.10431,195.39546,0.069,0.370025075,7,0.678,-5.95,1,0.613,189.591,1,0.10431,191.436,1,0,0,0
0.899279599,0.579441938,37.27188,0,-119.27023,"Incubus",0,"funk metal",0,0,1,0.272,1.26229,0.129,0.27745,353.77587,0,0.70969929,9,0.684,-8.744,1,0.611,349.797,0.216,0.27745,107.922,4,0.492,0,2001
0.623823768,0.441106359,30.43883,0,-90.44116,"Irma Thomas",0,"delta blues",0,0,1,0.18,0.58226,0.324,0.25748,146.88608,0.363,0.405115722,5,0.347,-10.22,0,0.62,134.728,0.324,0.25748,183.882,3,0.844,0,2004
0.391741394,0.291264812,0,0,0,"RamA3n Vargas;Vesselina Kasarova;Vladimir Jurowski",0,"opera",0,0,0,0.086,0.94739,0.698,0.13273,234.26567,0.218,-1,10,0.356,-18.149,1,0.365,220.23,0.108,0.13273,77.235,3,0.713,0,0
0.575674219,0.366820788,32.74863,0,-97.32925,"King Curtis with Jack Dupree",0,"instrumental rock",0,0,0,0.113,0.84958,0.879,0.09892,329.19465,0.202,-1,5,0.651,-11.922,1,0.641,319.013,0.372,0.09892,158.121,3,0.886,0,0
0.558281487,0.34418175,34.05349,0,-118.24532,"Omni",0,"modern rock",0,0,0,0.178,0.1707,0.629,0.1707,479.9473,0,-1,10,0.863,-6.566,0,0.823,472.062,1,0.04605,240.263,4,1,0,0
0.612858654,0.360344686,40.71455,0,-74.00712,"Orchestra e Coro del Palacio de Bellas Artes Di CittA! del Messico_ Oliviero De Fabritiis_ Maria Call",0,"opera",0,0,2,0.109,0.28208,0.045,0.28208,370.99057,0,-1,7,0.423,-21.08,1,0.355,370.991,0.045,0.28208,114.407,5,0.783,0,0
0.31557967,0,40.71455,0,-74.00712,"Giuseppi Logan",0,"free jazz",0,0,0,0.189,1.71767,0.784,0.57473,454.94812,0.183,0,7,0.474,-12.518,1,0.428,446.148,0.789,0.28282,104.231,3,1,0,0
0.616566081,0.448233203,42.02534,0,-93.6202,"Radio Moscow",0,"blues-rock",0,0,0,0.018,0.76956,0.755,0.03573,255.89506,0,0.721199658,0,0.612,-6.83,1,0.62,251.96,0.367,0.03573,163.087,4,0.316,0,2009
0.524834599,0.380004667,0,0,0,"Tina Ann",0,"progressive house",0,0,0,0.123,0.29755,0.747,0.29755,395.62404,0.06,0,9,0.432,-3.139,0,0.33,388.859,0.206,0.08126,135.037,4,0,0,2003
0.74151813,0.52041211,0,0,0,"Kraftwerk",0,"electronic",0,0,5,0.522,0.69252,0.856,0.22811,272.03873,0.311,0.596027888,3,0.482,-8.801,1,0.52,272.039,0.004,0.22811,132.026,4,0.784,0,0
0.830592507,0.639798164,40.65507,0,-73.94888,"Margaret Becker",0,"reggae",0,0,0,0.088,1.81634,0.252,0.96855,193.74975,2.508,0.657700674,7,0.645,-6.108,1,0.662,188.529,0.22,0.7497,141.729,4,0,0,0
0.565050138,0.407602576,0,0,0,"Stille Volk",0,"neofolk",0,0,0,0.311,2.86335,0.585,2.07144,276.37506,6.861,0.450762242,5,0,-12.685,1,0,269.009,0.072,2.07144,149.971,4,0.392,0,2003
0.536808945,0.452972018,0,0,0,"F-4",0,"cantonese pop",0,0,0,0.469,0.76507,0.789,0.28156,262.19057,0.241,-1,5,0.382,-5.983,1,0.383,256.83,0.628,0.04276,126.934,4,0.396,0,0
0.467413844,0.372737613,40.71455,0,-74.00712,"Doug MacLeod",0,"blues",0,0,0,0.054,0.12963,0.591,0.12963,337.42322,0.211,0.248166624,2,1,-10.516,1,0.985,323.82,0.275,0.12963,85.56,3,1,0,2004
0.452249986,0.324894009,34.80046,0,-87.67525,"Jimmy Hughes",0,"southern soul",0,0,0,0.002,1.39817,0.95,0.37632,177.26649,0.322,0.576399981,4,0.689,-6.953,0,0.525,172.46,0.831,0.37632,122.152,4,0,0,0
0.314666669,0.204562711,0,0,0,"Emotion Code",0,"trance",0,0,0,0.185,0.33497,0.76,0.33497,319.7122,0.316,0,10,0.666,-15.857,1,0.646,289.28,0.62,0.0363,119.534,3,1,0,0
0.64444361,0.443547553,34.05349,0,-118.24532,"L7",0,"grunge",0,0,1,0.435,1.18468,0.719,0.47597,163.13424,0.212,0.60146314,2,0.177,-9.429,0,0.331,151.011,0.311,0.2953,85.82,3,0.238,0,1992
0.483762732,0.332177445,41.36149,0,-74.27362,"Bill Perry",0,"blues-rock",0,0,0,0.053,0.85496,0.384,0.34243,217.88689,0,0,9,0.138,-6.623,0,0.276,208.939,0.42,0.34243,107.083,4,0.995,0,2004
0.354904645,0.279828901,0,0,0,"Billy Price_ Fred Chapellier",0,"blues",0,0,0,1,0.45009,1,0.45009,280.55465,0.078,0.212045406,9,0.106,-7.597,1,0.138,276.91,0.584,0.18556,118.136,1,0,0,0
0.506773969,0.379761784,0,0,0,"Ann Hampton Callaway",0,"vocal jazz",0,0,0,0.313,2.79666,0.899,0.19798,347.79383,0.226,0.610122756,10,0.184,-17.462,1,0.325,335.61,0.172,0.19798,63.134,5,0.859,0,0
0.696400519,0.265561765,0,0,0,"Corey / Shaquille O'Neal",0,"nu-soul",0,0,0,0.153,0.22096,0.831,0.22096,261.45914,0.131,0,7,0.942,-5.228,1,0.828,248.93,0.62,0.22096,131.98,4,1,0,0
0.496794628,0.365260893,41.68676,0,-85.97567,"Connie Smith",0,"country gospel",0,0,0,0.029,0.90809,0.959,0.43395,125.67465,0.334,0.427446572,4,0.036,-9.089,0,0.366,121.574,0.894,0.19569,124.916,4,0,0,2001
0.351182454,0.080166939,0,0,0,"Wilks featuring pee wee ellis",0,"hip hop",0,0,0,0.036,1.78124,0.664,0.41326,210.80771,0,-1,1,0.046,-11.302,1,0.531,202.937,1,0.41326,89.026,4,1,0,0
0.529379509,0.343010914,18.11526,0,-77.27348,"Dave And Ansel Collins",0,"rock steady",0,0,1,0.001,0.4153,0.713,0.4153,151.84934,0.299,0.262308997,2,0.395,-14.3,1,0.772,139.244,0.824,0.14307,117.157,4,0,0,1971
0.557692617,0.359438557,0,0,0,"DASOLA",0,"post-hardcore",0,0,0,0.012,2.74716,0.271,0.70102,145.08363,0,-1,0,0.009,-10.499,0,0.467,130.194,0.144,0.32347,77.581,4,0.144,0,0
0.947327507,0.60725728,34.05349,0,-118.24532,"Bob Sinclar",0,"dance pop",0,0,6,0.005,0.11353,0.959,0.11353,342.69995,0.084,-1,4,0.281,-6.635,1,0.348,334.565,1,0.11353,127.932,3,0.454,0,0
0.712675251,0.563362694,0,0,0,"Michael McDonald",0,"ballad",0,0,0,0.161,0.46305,1,0.46305,195.70893,0.322,0.453713667,0,0.458,-4.222,0,0.449,181.725,0.737,0.46305,128.968,4,0.971,0,0
0.503403789,0.325736259,0,0,0,"Carlos Jimenez",0,"latin jazz",0,0,0,0.095,0.91134,1,0.44215,324.98893,0,-1,1,0.448,-8.232,1,0.447,324.989,1,0.20814,127.99,4,0.54,0,0
0.691973119,0.396619566,0,0,0,"Timo Maas",0,"progressive house",0,0,1,0.236,2.32696,0.616,0.686,132.15302,7.93,0.511424326,3,0.085,-18.516,1,0.554,132.153,0.154,0.23884,76.57,3,0.727,0,0
0.529186614,0.356334749,27.9758,0,-81.54106,"Alas",0,"symphonic metal",0,0,1,0,0.6719,0,0.6719,628.21832,0.251,-1,7,0.215,-15.442,0,0.357,593.525,0.155,0.13571,77.364,1,0.635,0,0
0.448530542,0.385285643,0,0,0,"Sofi Marinova",0,"pop folk",0,0,0,0.027,0.60793,0.863,0.19477,190.17098,2.363,0,0,0.758,-4.978,0,0.641,183.072,0.346,0.19477,145.924,4,0.827,0,0
0.370454267,0.237726813,0,0,0,"Los Ninos De Sara",0,"flamenco",0,0,0,0.328,0.95275,0.95,0.43075,226.58567,0.16,0,6,0.591,-6.195,0,0.537,220.473,0.622,0.17692,115.021,4,1,0,0
0.492986719,0.348265163,0,0,0,"The Gentle Good",0,"sxsw 2007",0,0,0,0.231,5.7761,0.429,0.06449,400.48281,0.159,-1,2,0.864,-16.489,0,0.79,382.943,0,0.06449,85.118,5,0.679,0,0
0.288350773,0,0,0,0,"Tom Collier",0,"marimba",0,0,0,0.053,0.60759,0.722,0.06517,411.42812,0,0.21001178,0,0.515,-17.325,0,0.509,389.074,0.914,0.06517,111.743,4,1,0,0
0.587594371,0.468158756,0,0,0,"Heavenly",0,"power metal",0,0,0,0.121,0.57986,0.005,0.23709,327.6273,0,0.503752061,4,0.211,-4.283,0,0,323.512,0.51,0.23709,175.007,4,0.612,0,0
0.592740604,0.345908782,0,0,0,"Los Morros Del Norte",0,"chorus",0,0,0,0.473,0.98166,0,0.48315,130.76853,2.299,0,7,0.638,-7.092,1,0.515,121.998,0.436,0.23078,120.129,3,1,0,0
0.021082656,0.165342238,0,0,0,"Yuko Kanzaki",0,"japanese",0,0,0,0.236,1.67246,0.582,0.35258,145.8673,0.328,0,0,0.762,-12.27,1,0.748,137.863,0.223,0.35258,89.98,3,0.606,0,0
0.474860263,0.32872297,0,0,0,"Moonface",0,"progressive house",0,0,0,0.085,0.79185,0.554,0.32676,508.60363,0,-1,1,0.736,-11.516,1,0.585,484.113,0.497,0.09363,130.07,4,0.496,0,0
0.612200429,0.319905354,39.74001,0,-104.99226,"Grace Gale",0,"alternative metal",0,0,0,0.049,1.18124,0.133,0.41513,247.71873,0,0.265861049,0,0.268,-6.533,0,0.374,247.719,0.595,0.23038,155.173,4,0,0,2008
0.495738583,0.372391991,0,0,0,"King Tee",0,"hip hop",0,0,1,0.291,0.93622,0.458,0.26432,109.13914,0.061,0.425304242,6,0.176,-6.211,0,0.223,105.709,0.447,0.09655,183.437,4,0,0,0
0.704093947,0.410743578,0,0,0,"X",0,"heavy metal",0,0,0,0.084,1.06825,0.604,0.21249,233.22077,0.16,0.265861049,9,0.711,-6.898,0,0.506,225.669,0.787,0.21249,141.846,4,0,0,0
0.541077953,0.304547713,40.71455,0,-74.00712,"Stew",0,"cabaret",0,0,0,0.007,1.265,1,0.23644,299.07546,0.177,0,4,0.797,-14.023,0,0.715,289.512,1,0.23644,117.367,4,0.661,0,2003
0.502965075,0.329385995,0,0,0,"Cauda Pavonis",0,"new wave",0,0,0,0.151,0.41984,0.448,0.08797,205.11302,0,0,7,0.126,-3.697,1,0.624,201.648,0.673,0.08797,180.203,4,0.637,0,0
0.509021261,0.406517869,43.7698,0,-79.4138,"Geddy Lee",0,"instrumental rock",0,0,1,0.336,1.22787,1,0.224,271.46404,0.148,0.661445223,0,0.31,-5.956,1,0.475,260.702,0.569,0.224,119.953,3,1,0,2000
0.508461668,0.357049054,0,0,0,"Planetakis",0,"electropop",0,0,0,0.138,2.58307,0.742,2.13136,234.73587,8.696,-1,0,0.33,-2.019,1,0.49,228.618,0.06,1.90496,137.936,4,0.333,0,2007
0.802925396,0.528614974,0,0,0,"Jim Jones / Max B",0,"gangster rap",0,0,1,0.058,0.37016,0.605,0.37016,256.39138,0,-1,1,0.959,-6.888,0,0.735,251.106,0.472,0.18339,106.756,5,1,0,0
0.572621944,0.354354392,47.04954,0,8.30437,"Mothers Pride",0,"funk metal",0,0,0,0.006,0.78152,1,0.78152,244.71465,0.322,0,7,0.678,-6.155,1,0.679,235.09,1,0.40402,79.252,4,0.185,0,0
0.596482482,0.393956637,0,0,0,"Byzantine",0,"groove metal",0,0,0,0.062,1.48422,0.438,0.87825,300.01587,5.445,0.518759898,0,0.586,-5.663,1,0.461,288.496,0.07,0.87825,198.016,4,0.239,0,2008
0.50710874,0.353532628,0,0,0,"Halfway to Gone",0,"southern rock",0,0,0,0.123,0.92791,0.958,0.42618,255.42485,0.618,0.541966019,6,0.011,-5.544,0,0.327,241.969,0.466,0.17839,122.624,4,1,0,2004
0.313851152,0.14519083,0,0,0,"Jacques Douai",0,"chanson",0,0,0,0.342,1.37704,0.481,0.70288,122.46159,0,-1,7,0.483,-18.803,1,0.41,117.545,0,0.70288,79.003,4,0.984,0,0
0.437463586,0.346781042,0,0,0,"The Steeles",0,"southern gospel",0,0,0,0.056,0.99987,0.676,0.48556,231.41832,0,0,2,0.244,-10.447,0,0.412,225.982,0.406,0.2284,117.437,4,0,0,0
0.563236431,0.445438103,0,0,0,"Nick Colionne",0,"smooth jazz",0,0,0,0.07,0.36387,1,0.36387,215.14404,0,0.621195684,8,0.594,-7.114,0,0.342,202.257,1,0.0713,102.04,4,1,0,2006
0.579273042,0.406582929,-9.82491,0,-36.74328,"Hermeto Pascoal",0,"latin jazz",0,0,1,0.917,0.09435,0.917,0.09435,131.36934,0.218,0.215080319,0,0,-9.349,1,0.017,124.244,0.758,0.09435,179.161,1,0,0,0
0.705876402,0.62220896,0,0,0,"Joe Satriani",0,"instrumental rock",0,0,1,0.241,0.49994,1,0.19663,300.82567,0,0.593795114,0,0.683,-5.943,1,0.693,300.826,0.354,0.19663,197.443,4,1,0,2006
0.533504314,0.352364098,50.50101,0,4.47684,"Uman",0,"chill-out",0,0,0,0.112,2.60677,0.708,2.60677,319.08526,6.687,0.552705114,9,0.556,-16.062,0,0.62,310.95,0.297,2.42011,160.048,4,0.565,0,0
0.491910771,0.383470328,34.05349,0,-118.24532,"Lauren Wood",0,"soft rock",0,0,0,0.202,0.40063,0,0.05275,352.33914,6.502,0.23491548,1,0.725,-16.137,1,0.668,332.835,0.094,0.05275,168.861,5,0.62,0,0
0.267576321,0,37.41402,0,-79.14284,"Ray Pillow",0,"country rock",0,0,0,0.333,0.6678,1,0.06257,129.12281,0.363,0.212045406,9,0.716,-13.404,1,0.646,119.74,0.485,0.06257,98.015,4,0.083,0,1998
0.833893808,0.602115455,0,0,0,"Baby Bash",0,"pop rap",0,0,0,0.066,0.78446,0.87,0.40144,309.4722,0.165,-1,10,0.294,-4.754,1,0.367,307.264,0.803,0.21041,155.979,4,0.542,0,0
0.761357312,0.42337641,0,0,0,"Frankie J",0,"pop",0,0,0,0.028,0.4859,0.694,0.4859,273.00526,0.684,0.522733261,4,0,-6.728,0,0.17,267.453,0.301,0.22913,117.844,4,1,0,2005
0.563750448,0.33953242,0,0,0,"George Nooks",0,"dancehall",0,0,0,0.012,1.41631,1,0.71787,222.14485,0.328,0,7,0.438,-6.735,1,0.539,213.728,1,0.3707,85.994,4,0.59,0,0
0.59168036,0.372951043,0,0,0,"Maria Bamford",0,"comedy",0,0,0,0.115,6.20146,0.913,0.14952,127.16363,0,0.480934213,2,0.398,-10.377,0,0.412,124.598,0.665,0.14952,114.597,7,0.893,0,2003
0.479755041,0.34054408,0,0,0,"Flora Purim",0,"latin jazz",0,0,0,0.102,0.87749,0.597,0.43418,246.67383,0.169,0.334706549,8,0.544,-14.181,1,0.565,239.16,0.966,0.21307,137.823,5,0.69,0,2001
0.421181869,0.304911912,40.65507,0,-73.94888,"Marcie Blane",0,"doo-wop",0,0,0,0.904,0.22405,0.904,0.22405,143.25506,0.154,0.630508572,0,0.606,-12.682,1,0.516,139.204,0.825,0.22405,140.903,1,0,0,0
0.343959015,0,0,0,0,"Tommy McLain",0,"swamp pop",0,0,0,0.71,0.62893,0.71,0.62893,196.38812,0,-1,10,0.362,-21.418,1,0.415,196.388,0.334,0.43002,152.294,1,0,0,0
0.56681391,0.463025076,0,0,0,"David Lynch",0,"jazz fusion",0,0,1,0.033,0.59221,0.165,0.23529,618.23955,0.16,-1,3,0.164,-13.61,1,0.496,607.33,0,0.23529,131.292,4,0.464,0,0
0.764566084,0.527492981,0,0,0,"Eluveitie",0,"death metal",0,0,1,0.002,0.77443,0.906,0.22568,307.69587,0.148,0.662986161,11,0.48,-4.367,0,0.519,285.408,0.558,0.08969,110.018,4,0.446,0,2010
0.506168491,0.384244952,0,0,0,"Dark Party",0,"parody",0,0,0,0.142,0.22095,0,0.22095,261.58975,2.026,0.731473357,1,0.582,-3.542,0,0.384,250.311,0.125,0.05026,175.948,4,0.455,0,2008
0.88169473,0.568201422,0,0,0,"Janet Jackson",0,"dance pop",0,0,1,0.099,3.12936,0.502,1.58554,67.10812,3.779,0.489038209,2,0.603,-19.99,0,0.673,60.511,0.066,1.32715,120.45,5,0.648,0,0
0.443957107,0.327524702,56.95468,0,-98.30897,"Hot Live Guys",0,"grunge",0,0,0,0.834,0.45921,0.834,0.45921,138.13506,0.131,-1,7,0.463,-3.846,1,0.61,131.088,0.664,0.2152,123.087,1,0.258,0,0
0.485827967,0.32242454,-1.9322,0,18.28471,"Kanda Bongo Man",0,"soukous",0,0,0,0.091,0.58481,0.683,0.1228,554.68363,0,0.38670242,0,0.698,-12.831,1,0.439,547.306,0.516,0.1228,132.27,4,1,0,0
0.713945881,0.466991272,0,0,0,"MAom",0,"glitch",0,0,3,0.028,2.55475,0.249,1.92069,249.05098,2.264,0.774004274,1,0.704,-15.775,0,0.858,231.329,0.095,1.44063,95.576,4,0.453,0,2004
0.640287557,0.432172564,0,0,0,"Alex",0,"new beat",0,0,0,0.006,1.21769,0.949,0.27669,247.43138,0.246,0,1,0.838,-6.023,1,0.548,239.554,0.675,0.27669,127.979,4,0,0,0
0.632130913,0.472281211,34.05349,0,-118.24532,"Keb'Mo'",0,"blues",0,0,1,0.774,2.10667,0.783,2.10667,176.5873,1.468,0.662493161,7,0.677,-15.608,1,0.65,165.309,0.226,1.71454,79.151,4,0.93,0,1994
0.625582625,0.468193874,0,0,0,"Rachael Lampa",0,"ccm",0,0,0,0.064,1.43576,0.845,0.2643,269.00853,0.194,0,4,0.24,-2.224,1,0.256,259.216,0.601,0.11882,101.905,4,0.636,0,0
0.407997239,0.33310883,0,0,0,"David Zinman;Pittsburgh Symphony Orchestra",0,"easy listening",0,0,1,0.103,8.63647,0.031,6.48742,641.48853,7.059,-1,0,0.426,-25.895,0,0.483,588.295,0.031,6.48742,170.899,7,0.621,0,0
0.396651638,0.291030534,0,0,0,"Mystic Rhythms Band",0,"chant",0,0,0,0.006,0.88203,0.74,0.03149,206.2624,0,-1,8,0.595,-8.913,1,0.536,195.019,0.911,0.03149,140.834,4,1,0,0
0.708368204,0.459809423,0,0,0,"Epitaph",0,"kraut rock",0,0,0,0.141,1.48404,0,0.23503,494.21016,0,0.386477291,7,0.332,-11.017,1,0.518,488.861,0.228,0.23503,144.84,5,0.971,0,0
0.415784608,0.307902094,0,0,0,"Rodney O_ Joe Cooley",0,"miami bass",0,0,0,0.032,0.70325,0,0.10315,222.24934,0,0.408110884,6,0.006,-11.255,1,0.227,199.61,0.996,0.10315,99.612,4,1,0,1995
0.629399857,0.345269235,0,0,0,"Alexis HK",0,"chanson",0,0,0,0.149,1.27746,0.675,1.27746,98.66404,0,0.480934213,4,0.043,-15.615,1,0.416,93.948,0.199,0.96516,96.082,5,0.007,0,2004
0.461917431,0.360625671,0,0,0,"Steve Erquiaga",0,"smooth jazz",0,0,0,0,0.15547,0,0.15547,184.29342,4.052,0.557187768,4,0.663,-23.966,0,0.625,173.801,0,0.15547,116.949,1,0,0,0
0.497083116,0.390051795,0,0,0,"Sigmatropic",0,"post rock",0,0,1,0.031,0.29639,0.906,0.29639,263.57506,4.743,0.253834736,1,0.438,-8.511,1,0.37,252.401,0.752,0.06218,128.006,4,0,0,2007
